312,ಒಂದು ಜನ್ಮದ ಲೆಕ್ಕವಂದೆ ಮುಗಿವಂತೇಕೆ |ಸಂಧಿಸವು ಕಾಲ ಕಾರಣ ಕರಣ ಕಾರ್ಯ? ||ಮುಂದಕೇತಕೆ ಮಿಗಿಸಿ ಕರ್ಮಋಣಶೇಷಗಳ |ಬಂಧಿಪನು ವಿಧಿ ನಿನ್ನ? - ಮಂಕುತಿಮ್ಮ ||
313,ಒಳ್ಳೆ ಲೆಕ್ಕಿಗನಲ್ಲ ಪರಮೇಷ್ಠಿ; ನಮ್ಮಿಂದ |ಸಲ್ಲುವುದ ಕೊಳಲು ಜನ್ಮಾಂತರಕೆ ಕಾಯ್ವಂ ||ಇಲ್ಲಿ ಸಲ್ಲುವುದ ತಾನಿಂದೆ ತೀರಿಸಿಕೊಳ್ಳ- |ಲೊಲ್ಲನೇನಂತಕನು? - ಮಂಕುತಿಮ್ಮ ||
314,ಕರ್ಮಋಣಶೇಷಂಗಳುಳಿಯದಿರೆ ಬಿತ್ತಾಗಿ |ಜನ್ಮಜನ್ಮಾಂತರದ ಮರಗಳೇಳದಿರೆ ||ಬ್ರಹ್ಮನುದ್ಯಾನವನ ಶಾಶ್ವತದೊಳಿಹುದೆಂತು? |ಮರ್ಮವಿದು ಸೃಷ್ಟಿಯಲಿ - ಮಂಕುತಿಮ್ಮ ||
315,ಸಂಬಳದ ಹಂಬಲವೊ; ಡಾಂಬಿಕತೆಯಬ್ಬರವೊ |ಇಂಬು ಕೂರ್ಮೆಯ ಕರೆಯೊ; ಕರುಳ ಕರೆಕರೆಯೋ ||ತುಂಬಿಹುವು ಬಾಳಿನಲಿ ನೂರು ತಕರಾರುಗಳು |ಬೆಂಬಲವವೆಲೊ ಜಗಕೆ - ಮಂಕುತಿಮ್ಮ ||
316,ತಿರುತಿರುಗಿ ತಿರುಗುತ್ತೆ ಬುಗುರಿ ತಾನೇ ಸೋತು |ತಿರೆಗುರುಳುವುದು ತನ್ನ ಬಲವ ತಾಂ ಕಳೆದು ||ನರನುಮಂತೆಯೆ ಸುತ್ತಿ ಸುತ್ತಿ ಕಡೆಗೊಂದು ದಿನ |ತೆರುವನಸ್ಥಿಯ ಧರೆಗೆ - ಮಂಕುತಿಮ್ಮ ||
317,ಪುಣ್ಯಪಾಪದ ಮಿಶ್ರ ನರಜಂತುವವನ ನೆಲೆ |ಮಣ್ಣು ಕರುಳುಗಳೆಸಕವವನ ಮೈದೊಡವು ||ಬಣ್ಣಬಣ್ಣದ ವಸ್ತ್ರ; ಬಿಳ್ಪೊಡನೆ ಕಪ್ಪಿಹುದು |ಕಣ್ಣ ದುರುಗುಟಿಸದಿರು - ಮಂಕುತಿಮ್ಮ ||
318,ಹಾಸ್ಯಗಾರನೊ ಬೊಮ್ಮ : ವಿಕಟ ಪರಿಹಾಸವದು |ಆಸ್ಯ ಗಂಭೀರ; ಬೆರಲಿಂದ ಚಕಳಗುಳಿ ||ವಿಶ್ವಾಸದುಪಚಾರ; ಹುಣಿಸೆಮೆಣಸಾಹಾರ |ವಿಶ್ವಪಾಲನೆಯಿಂತು - ಮಂಕುತಿಮ್ಮ ||
319,ಪಂಚಭೂತಗಳಂತೆ; ಪಂಚೇಂದ್ರಿಯಗಳಂತೆ |ಪಂಚವೇಕೆ? ಚತುಷ್ಕ ಷಟ್ಕವೇಕಲ್ಲ? ||ಹೊಂಚುತಿಹನಂತೆ ವಿಭು; ಸಂಚವನದೇನಿಹುದೊ |ವಂಚಿತರು ನಾವೆಲ್ಲ - ಮಂಕುತಿಮ್ಮ ||
320,ಪಂಚಕವೊ; ಪಂಚ ಪಂಚಕವೊ ಮಾಭೂತಗಳ |ಹಂಚಿಕೆಯನರಿತೇನು? ಗುಣವ ತಿಳಿದೇನು? ||ಕೊಂಚ ಕೊಂಚಗಳರಿವು ಪೂರ್ಣದರಿವಾದೀತೆ? |ಮಿಂಚಿದುದು ಪರರತತ್ತ್ವ - ಮಂಕುತಿಮ್ಮ ||
321,ಜೀವನದ ಪರಿಪೂರ್ಣದರ್ಶನವದೊಂದಿಹುದು |ಭೂವ್ಯೋಮ ವಿಸ್ತರದ ಮಿತಿಯ ಮೀರ್ದುದದು ||ದೇವ ನರ ಪಶು ಸಸಿಗಳೆಲ್ಲ ಕುಣಿಯುವರಲ್ಲಿ |ಭಾವಿಸಾ ಚಿತ್ರವನು - ಮಂಕುತಿಮ್ಮ ||
322,ಆ ವಿಶ್ವರೂಪ ಸಂದರ್ಶನದಿ ಹೊಂದಿಹುವು |ಜೀವ ನಿರ್ಜೀವಗಳು; ಕ್ರಮ ಯದೃಚ್ಛೆಗಳು ||ಆವಶ್ಯ ವಶ್ಯ; ಸ್ವಾಚ್ಛಂದ್ಯ ನಿರ್ಬಂಧಗಳು |ಕೈವಲ್ಯದೃಷ್ಟಿಯದು - ಮಂಕುತಿಮ್ಮ ||
323,ಸಾರಸುಖರಸನಿಧಿ ಪರಬ್ರಹ್ಮನಿರುತಿರಲ್ |ಸ್ವಾರಸ್ಯಹೀನವೆನ್ನುವರೆ ಜೀವಿತವ? ||ಪೌರುಷ ಪ್ರೇಮ ಸೌಂದರ್ಯಗಳುಮಂತೆಯೇ |ಸ್ವಾರಸ್ಯವೊ ರಹಸ್ಯ - ಮಂಕುತಿಮ್ಮ ||
324,ಏನೆ ನಿಜವಿರಲಿ ಮತ್ತೇನೆ ಸುಳ್ಳಾಗಿರಲಿ |ನಾನೆನಿಪ್ಪಾತ್ಮವೊಂದಿರುವುದನುಭವಿಕ ||ಹಾನಿಗಾವಾತನಾತ್ಮವನುಮಂ ಕೆಡಹದಿರು |ಧ್ಯಾನಿಸಾತ್ಮದ ಗತಿಯ - ಮಂಕುತಿಮ್ಮ ||
325,ಎಷ್ಟು ಬಗೆ ಯಂತ್ರಗಳೊಳೆಷ್ಟು ರಸಮಿಶ್ರದಿಂ |ದೆಷ್ಟಾದಿಭೂತಗಳು ಪರಿಪಾಕವೊಂದಿ ||ಒಟ್ಟು ಸೇರಿಹವು ನರನೆಂಬ ಸಿದ್ಧಿಯೊಳವನು |ಸೃಷ್ಟಿಶೈಲದ ಶಿಖರ - ಮಂಕುತಿಮ್ಮ ||
326,ಸುಮ್ಮನಿರಲೊಲದೆ ತನಗೊಡನಾಡಿಯೊರ್ವಳನು |ನಿರ್ಮಿಸಿ ನಿಜಾಂಶದಿಂ ಮಾಯೆಯೆಂಬವಳಿಂ ||ದುಣ್ಮಿದ ಜಗಜ್ಜಾಲಗಳಲಿ ವಿಹರಿಸುತಿರುವ |ಬೊಮ್ಮನಾಟವ ಮೆರಸೊ - ಮಂಕುತಿಮ್ಮ ||
327,ಜೀವಿಸಂಘವಿದೇನು? ಗಂಜೀಫಿನೆಲೆಕಟ್ಟು |ದೈವ ಪೌರುಷ ಪೂರ್ವವಾಸನೆಗಳೆಂಬಾ ||ಮೂವರದನಾಡುವರು; ಚದರಿಸುತೆ; ಬೆರಸಿಡುತೆ |ನಾವೆಲ್ಲರಾಟದೆಲೆ - ಮಂಕುತಿಮ್ಮ ||
328,ಎಲೆಕಟ್ಟನಾಗಾಗ ಕಲಸಿಕೊಡುವುದೆ ಸೃಷ್ಟಿ |ಬಳಿಕೆಲೆಯ ಗತಿಯೆಂತೊ ಎಲ್ಲಿ ಸೇರುವುದೋ! ||ಬಳಸುತಿಹುದೊಂದೊಂದುಮೊಂದೊಂದು ದಿಕ್ಕಿನಲಿ |ಅಲೆಯುವೆವು ನಾವಂತು - ಮಂಕುತಿಮ್ಮ ||
329,ನಿಲದೆ ನಡೆವುದು ಮೊದಲು ಕೊನೆಯಿಲ್ಲದೀಯಾಟ |ಕಳೆವುವದರಲಿ ನಮ್ಮ ಜನುಮಜನುಮಗಳು ||ಗೆಲವಾರ್ಗೊ! ಸೋಲಾರ್ಗೊ! ಲೆಕ್ಕನೋಡುವುದೆಂದೊ |ಫಲವು ಬರಿಯಾಟವೆಲೊ - ಮಂಕುತಿಮ್ಮ ||
330,ಆಟಕ್ಕೆ ಫಲವೇನು? ಕೌತುಕದ ರುಚಿಯೆ ಫಲ |ಚೀಟಿ ತಾಂ ಬೀಳೆನೆನಲ್ ಆಟ ಸಾಗುವುದೆ? ||ಏಟಾಯ್ತೆ ಗೆಲುವಾಯ್ತೆಯೆಂದು ಕೇಳುವುದೇನು? |ಆಟದೋಟವೆ ಲಾಭ - ಮಂಕುತಿಮ್ಮ ||
331,ಸತ್ಯ ಶಿವ ಸುಂದರದ ಸಚ್ಚಿದಾನಂದನದ |ಭಿತ್ತಿಯಲಿ ಬಣ್ಣಬಣ್ಣದ ಜೀವಚಿತ್ರ ||ನಿತ್ಯ ನೀನದ ನೆನೆದು ಚಿತ್ರದಲಿ ಮನವಿರಿಸೆ |ವೃತ್ತಿ ತನ್ಮಯವಹುದೊ - ಮಂಕುತಿಮ್ಮ ||
332,ಸತ್ಯವೆಂಬುದದೆಲ್ಲಿ? ನಿನ್ನಂತರಂಗದೊಳೊ |ಸುತ್ತ ನೀನನುಭವಿಪ ಬಾಹ್ಯಚಿತ್ರದೊಳೋ ||ಯುಕ್ತಿಯಿಂದೊಂದನೊಂದಕೆ ತೊಡಿಸಿ ಸರಿನೋಡೆ |ತತ್ತ್ವದರ್ಶನವಹುದು - ಮಂಕುತಿಮ್ಮ ||
333,ಸತ್ಯಾನುಭವವೆಲ್ಲರಿಂಗಮೊಂದೆಂತಹುದು? |ಬೆಟ್ಟದಡಿಯೊಳಗೊಬ್ಬ; ಕೋಡಬಳಿಯೊಬ್ಬ ||ಎತ್ತರದ ದೃಶ್ಯ ಕಣಿವೆಯೊಳಿಹನಿಗಾದೀತೆ? |ನೇತ್ರದಂದದೆ ನೋಟ - ಮಂಕುತಿಮ್ಮ ||
334,ಓರೊರ್ವನಿಚ್ಛೆಗುಣವೊಂದೊಂದು ಬಗೆ ಜಗದಿ |ಭಾರಮೋರೊರ್ವನಿಂಗೊಂದೊಂದು ತೆರದಿ ||ದಾರಗಳಿನವರ ವಿಧಿ ಪಿಡಿದು ಕುಣಿದಾಡಿಸಲು |ನೂರುಜಡೆಕೋಲಾಟ - ಮಂಕುತಿಮ್ಮ ||
335,ಆವ ಜನ್ಮದ ಋಣವೊ; ಆವ ಕರ್ಮದ ಕಣವೊ |ಮಾವಾಗಿ ಬೇವಾಗಿ ಸಂಸಾರ ವನದಿ ||ಜೀವಕೀಂಟಿಪುವು ಮಾದಕದ ರಸಪಾನಗಳ |ಭಾವಜ್ವರಂಗಳವು - ಮಂಕುತಿಮ್ಮ ||
336,ನಿನ್ನ ಜೀವಿತವೆಲ್ಲ ನಿನ್ನ ಕೈಮಾಳ್ಕೆಯೇಂ? |ಅನ್ಯಶಕ್ತಿಗಳೆನಿತೊ ಬೆರೆತಿರುವುವಲ್ಲಿ ||ಅನ್ನವಿಡುವರು; ತಿಳಿವನೀವರ್; ಒಡನಾಡುವರು |ನಿನ್ನ ಬಾಳ್ಗಿವರಿರರೆ? - ಮಂಕುತಿಮ್ಮ ||
337,ಅನಿಲಗುಣ ಭೂಗುಣಗಳಿಂ ಸಸ್ಯಧಾನ್ಯಗುಣ |ತನುಗುಣಗಳನ್ನದಿಂ; ಮನದ ಗುಣ ತನುವಿಂ ||ಜನಪದವಿಧಂಗಳಿಂತಾಗಿಹುವು ಸೃಷ್ಟಿಯಿನೆ |ಮನುವೊಬ್ಬ; ಜನತೆ ಶತ - ಮಂಕುತಿಮ್ಮ ||
338,ಒರ್ವ ನಾನೆಂದು ನೀನೆಂತು ತಿಳಿಯುವೆ ಜಗದಿ? |ನೂರ್ವರಣಗಿಹರು ನಿನ್ನಾತ್ಮಕೋಶದಲಿ ||ಪೂರ್ವಿಕರು; ಜತೆಯವರು; ಬಂಧುಸಖಶತ್ರುಗಳು |ಸರ್ವರಿಂ ನಿನ್ನ ಗುಣ - ಮಂಕುತಿಮ್ಮ ||
339,ನಿನ್ನಜ್ಜ ಮುತ್ತಜ್ಜ ಮೂಲಜ್ಜರೆಲ್ಲರುಂ |ನಿನ್ನೊಳವತರಿಸಿ ಮುಂದಿನ್ನು ಜನಿಸಲಿಹ ||ನಿನ್ನ ಮಗ ಮೊಮ್ಮ ಮರಿಮೊಮ್ಮರೊಳು ಜೀವಿಪ್ಪರ್ |ಅನ್ವಯ ಚಿರಂಜೀವಿ - ಮಂಕುತಿಮ್ಮ ||
340,ರೇಖಾರಹಸ್ಯಗಳು ನಿನ್ನ ಹಣೆಯವದಿರಲಿ |ನೀಂ ಕಾಣ್ಪ ರೂಪಭಾವಂಗಳೊಳಮಿಹುವು ||ತಾಕಿ ನಿನ್ನಾತುಮವ ನಾಕನರಕಂಗಳಂ |ಏಕವೆನಿಪುವು ನಿನಗೆ - ಮಂಕುತಿಮ್ಮ ||
341,ಕ್ಷೀರಾನ್ನದಿಂದೆ ನರಪುಷ್ಟಿ; ಹಸುವಿಂ ಪಾಲು |ಪೈರು ಬೆಳಸಿಂದೆ ಹಸು; ಪೈರುಗಳ್ಗೂರ ||ಸಾರದಿಂ ಪುಷ್ಟಿ; ಇಂತುಣಿಸುಮುಂಬನುಮೊಂದು |ಪಾಲೇನು? ಪೇಲೇನು? - ಮಂಕುತಿಮ್ಮ ||
342,ಪೂಸರದಿ ಕಾಂತಿ ಸೌರಭ ಮೊದಲನೆಯ ತಾಸು |ವಾಸನೆಯ ಹಳಸು ಕೊಳಕೊಳಚೆಯಾ ಬಳಿಕ ||ಮಾಸಿ ನಲುನಲುಗಿ ಮುಳ್ಳಹುದು ಮೂರನೆ ತಾಸು |ಸಂಸಾರಕಥೆಯದುವೆ - ಮಂಕುತಿಮ್ಮ ||
343,ಸಾಕುಸಾಕೆನಿಸುವುದು ಲೋಕಸಂಪರ್ಕಸುಖ |ಸೋಕಿದೆಡೆ ತುರಿಯನೆಬ್ಬಿಸುವ ತುರುಚಿಯದು ||ಮೂಕನವೆ ತುರಿಸದಿರೆ; ತುರಿಯುತಿರೆ ಹುಣ್ಣುರಿತ |ಮೂಕನಪಹಾಸ್ಯವದು - ಮಂಕುತಿಮ್ಮ ||
344,ಮಿಡಿಚೇಪೆಕಾಯಿಗಳ ತಡಬಡದೆ ನುಂಗುವುದು |ಕಡಿಮೆ ಹೊಟ್ಟೆಯಲಿ ಹರಳೆಣ್ಣೆ ಕುಡಿಯುವುದು ||ಬಿಡುತಿರಲು ನೋವಾಗ ಸುಖವೀಗಳೆನ್ನುವುದು |ಪೊಡವಿಗಿದೆ ಭೋಗವಿಧಿ - ಮಂಕುತಿಮ್ಮ ||
345,ಅಡಿಜಾರಿ ಬೀಳುವುದು; ತಡವಿಕೊಂಡೇಳುವುದು |ಕಡುಬ ನುಂಗುವುದು; ಕಹಿಮದ್ದ ಕುಡಿಯುವುದು ||ದುಡುಕಿ ಮತಿದಪ್ಪುವುದು; ತಪ್ಪನೊಪ್ಪೆನ್ನುವುದು |ಬದುಕೆಂಬುದಿದು ತಾನೆ? - ಮಂಕುತಿಮ್ಮ ||
346,ಹೇರಾಳು ಮೂಟೆಗೂಲಿಯ ಬೇಡಿ ಹೆಗಲೊಡ್ಡಿ |ಭಾರವನು ನಾಲ್ಕು ಮಾರೊಯ್ದಷ್ಟರೊಳಗೇ ||ದೂರವಿನ್ನೆಷ್ಟೆನುತಲಾತುರಿಪನ್ ಅದನಿಳಿಸೆ |ಕಾರುಬಾರುಗಳಷ್ಟೆ - ಮಂಕುತಿಮ್ಮ ||
347,ರುಚಿಯೊಪ್ಪೆ ರಸನೆಗದು ಶೂಲವಹುದುದರಕ್ಕೆ |ತ್ವಚೆ ಬೇಳ್ಪ ತಂಗಾಳಿಯಿಂ ಬೇನೆಯೆದೆಗೆ ||ರಚಿಸಿದವನಿಂತೊಡಲೊಳಿಡೆ ವಿಷಮ ಕುಟಿಲಗಳ |ಉಚಿತವಾವುದೊ ನಿನಗೆ? - ಮಂಕುತಿಮ್ಮ ||
348,ಬಾಳಿನೊಳಕಿಚ್ಚು ದೆಸೆದೆಸೆಗುರಿಯ ಚಾಚುತಿರೆ |ಕಾಲನೆನ್ನುವ ಹುಚ್ಚ ಮಣ್ಣನೆರಚುತಿರೆ ||ಧೂಳು ಹೊಗೆಗಳ ಹೊರತು ಜಗದಿ ಬೇರಿಲ್ಲದಿರೆ |ಮೇಲೇನು? ಬೀಳೇನು? - ಮಂಕುತಿಮ್ಮ ||
349,ಮಿತ ನಿನ್ನ ಗುಣ ಶಕ್ತಿ; ಮಿತ ನಿನ್ನ ಕರ್ತವ್ಯ |ಮಿತ ಅತಿಗಳಂತರವ ಕಾಣುವುದೆ ಕಡಿದು ||ಹಿತವೆನಿಸಿದನಿತೆಸಗು; ದೈವಕುಳಿದುದನು ಬಿಡು |ಕೃತಿಯಿರಲಿ ದೈವಕಂ - ಮಂಕುತಿಮ್ಮ ||
350,ಹೇಳಲಾಗದ ಹಸಿವು; ತಾಳಲಾಗದ ತಪನೆ |ಆಳದಲಿ ನಾಚನಾಗಿಪ ಚಿಂತೆಯೂಟೆ ||ಗಾಳಿಯೆತ್ತೆತ್ತಣಿನೊ ತಂದೀವ ಸೋಂಕು---ಇವೆ |ಬಾಳ ಸಾಮಗ್ರಿಯಲ - ಮಂಕುತಿಮ್ಮ ||
351,ಹುದುಗಿಹುದದೆಲ್ಲಿ ಪರಮಾತ್ಮನೀ ತನುವಿನಲಿ? |ಹೃದಯದೊಳೊ ಮೆದುಳಿನೊಳೊ ಹುಬ್ಬಿನಿರುಕಿನೊಳೋ? ||ಇದನೆನಿತೊ ತರ್ಕಿಸಿಹರ್; ಎನ್ನೆಣಿಕೆಯನು ಕೇಳು |ಉದರವಾತ್ಮನಿವಾಸ - ಮಂಕುತಿಮ್ಮ ||
352,ಹೊಟ್ಟೆರಾಯನ ನಿತ್ಯದಟ್ಟಹಾಸವೊ ಬಾಳು |ಧೃಷ್ಟ ಧಣಿಯೂಳಿಗಕೆ ಸೊಟ್ಟು ಮೈಬಾಗು ||ಹಿಟ್ಟಿಗಗಲಿದ ಬಾಯಿ; ಬಟ್ಟೆಗೊಡ್ಡಿದ ಕೈಯಿ |ಇಷ್ಟೆ ನಮ್ಮೆಲ್ಲ ಕಥೆ - ಮಂಕುತಿಮ್ಮ ||
353,ಏನಾದೊಡೇನು? ನೀನೆಲ್ಲಿ ಪೋದೊಡಮೇನು? |ಪ್ರಾಣವೇಂ ಮಾನವೇನಭ್ಯುದಯವೇನು? ||ಮಾನವಾತೀತವೊಂದೆಲ್ಲವನು ನುಂಗುವುದು |ಜಾನಿಸದನಾವಗಂ - ಮಂಕುತಿಮ್ಮ ||
354,ಲೋಕವೆಲ್ಲವು ದೈವಲೀಲೆಯೆಂಬರೆ; ಪೇಳಿ |ಶೋಕ ಸೋಂಕಿರದೊಡಾ ಲೀಲೆ ನೀರಸವೇಂ? ||ಮೂಕಂಗೆ ಕಳ್ ಕುಡಿಸಿ ಚೇಳ್ ಕುಟಕಿಪಾಟವಿದು |ಏಕಪಕ್ಷದ ಲೀಲೆ - ಮಂಕುತಿಮ್ಮ ||
355,ಗುಣಿಗುಣಿಸಿ ತಿಣಕುತ್ತ ಹೆಣಗಾಡಿ ಫಲವೇನು |ಗಣನೆಗೆಟುಕದದೊಂದಚಿಂತ್ಯವೆತ್ತಲೊ ತಾನ್ ||ಅಣಗಿರ್ದು ನಿನ್ನೆಲ್ಲ ಗಣಿತಗಳನಣಕಿಪುದು |ದಣಿಯದಾ ವಿಧಿ ವಿಕಟ - ಮಂಕುತಿಮ್ಮ ||
356,ಆಶೆ ಬಲೆಯನು ಬೀಸಿ; ನಿನ್ನ ತನ್ನೆಡೆಗೆಳೆದು |ಘಾಸಿ ನೀಂ ಬಡುತ ಬಾಯ್ಬಿಡಲೋರೆ ನೋಡಿ ||ಮೈಸವರಿ ಕಾಲನೆಡವಿಸಿ; ಗುಟ್ಟಿನಲಿ ನಗುವ |ಮೋಸದಾಟವೊ ದೈವ - ಮಂಕುತಿಮ್ಮ ||
357,ಧಾತನೆಣ್ಣೆಯಗಾಣದೆಳ್ಳುಕಾಳಲೆ ನೀನು? |ಆತನೆಲ್ಲರನರೆವನ್; ಆರನುಂ ಬಿಡನು ||ಆತುರಂಗೊಳದೆ ವಿಸ್ಮೃತಿಬಡದುಪೇಕ್ಷಿಸದೆ |ಘಾತಿಸುವನೆಲ್ಲರನು - ಮಂಕುತಿಮ್ಮ ||
358,ಇದು ನಡೆಯಲಿಲ್ಲವದು ನಿಂತುಹೋಯಿತೆನುತ್ತ |ಎದೆಯುಬ್ಬೆಗವನೊಂದಿ ಕುದಿಯುತಿಹುದೇಕೋ? ||ಅಧಿಕಾರಪಟ್ಟವನು ನಿನಗಾರು ಕಟ್ಟಿಹರು? |ವಿಧಿಯ ಮೇಸ್ತ್ರಿಯೆ ನೀನು? - ಮಂಕುತಿಮ್ಮ ||
359,ಸೊಟ್ಟುಗಳ ನೆಟ್ಟಗಾಗಿಪ ಯತ್ನ ಲೋಕದಲಿ |ಸೃಷ್ಟಿಯಾದಿಯಿನಾಗುತಿಹುದು; ಫಲವೇನು? ||ಹೊಟ್ಟೆ ನೋವಿಳಿಯುತಿರೆ ರಟ್ಟೆ ನೋವೆನ್ನುವುದು |ಮಟ್ಟಸವೆ ತಿರೆಹರವು? - ಮಂಕುತಿಮ್ಮ ||
360,ಇನ್ನೇನು ಮತ್ತೇನು ಗತಿಯೆಂದು ಬೆದರದಿರು |ನಿನ್ನ ಕೈಯೊಳಗಿಹುದೆ ವಿಧಿಯ ಲೆಕ್ಕಣಿಕೆ? ||ಕಣ್ಣಿಗೆಟುಕದೆ ಸಾಗುತಿಹುದು ದೈವದ ಸಂಚು |ತಣ್ಣಗಿರಿಸಾತ್ಮವನು - ಮಂಕುತಿಮ್ಮ ||
361,ಎಲ್ಲಿಯೋ ವಿಧಿಯ ಗೂಢದ ಕರ್ಮಶಾಲೆಯಲಿ |ನಿಲ್ಲದಾಡುತ್ತಿಹುವು ಯಂತ್ರಕೀಲುಗಳು ||ಎಲ್ಲಾಗುಹೋಗುಗಳುಮಾ ಚಕ್ರಗತಿಯಂತೆ |ತಲ್ಲಣವು ನಿನಗೇಕೆ? - ಮಂಕುತಿಮ್ಮ ||
362,ಕಾಲನದಿಯಲಿ ನಮ್ಮ ಬಾಳದೋಣಿಯು ಮೆರೆದು |ತೇಲುತ್ತೆ ಭಯವ ಕಾಣದೆ ಸಾಗುತಿರಲು ||ಗಾಳಿಯಾವಗಮೊ ಬಂದೆತ್ತಣಿನೊ ಬೀಸುತ್ತ |ಮೇಲ ಕೀಳಾಗಿಪುದು - ಮಂಕುತಿಮ್ಮ ||
363,ಆತುರತೆಯೇನಿರದು ವಿಧಿಯಂತ್ರಚಲನೆಯಲಿ |ಭೀತತೆಯುಮಿರದು; ವಿಸ್ಮೃತಿಯುಮಿರದೆಂದುಂ ||ಸಾಧಿಪುದದೆಲ್ಲವನು ನಿಲದೆ; ತಪ್ಪದೆ; ಬಿಡದೆ |ಕಾತರತೆ ನಿನಗೇಕೆ? - ಮಂಕುತಿಮ್ಮ ||
364,ನಟಿಪುದೊಮ್ಮೊಮ್ಮೆ ಮರುಕವ ದೈವ ಮನುಜರಲಿ |ಕಟುಕನಿನಿಸಕ್ಕಿಯನು ಹಕ್ಕಿಗೆರಚುವವೋಲ್ ||ತುಟಿ ಸುಟ್ಟು ರಸನೆಗೆಟುಕದ ಕೀರು ದೈವಕೃಪೆ |ತಟವಟವೊ ಸೃಷ್ಟಿದಯೆ - ಮಂಕುತಿಮ್ಮ ||
365,ಅದು ಒಳಿತು ಇದು ಕೆಟ್ಟುದೆಂಬ ಹಟ ನಿನಗೇಕೆ? |ಹೊದಿಸಿಹುದು ದೈವವೆಲ್ಲಕಮೊಂದು ತೆರೆಯ ||ಸೊದೆಯ ಸೌರಭ ನಂಜುಬಟ್ಟಲಲಿ ತೋರೀತು |ವಿಧಿಯ ಬಗೆಯೆಂತಿಹುದೊ! - ಮಂಕುತಿಮ್ಮ ||
366,ಗ್ರಹಗತಿಯ ತಿದ್ದುವನೆ ಜೋಯಿಸನು ಜಾತಕದಿ? |ವಿಹಿತವಾಗಿಹುದದರ ಗತಿ ಸೃಷ್ಟಿವಿಧಿಯಿಂ ||ಸಹಿಸಿದಲ್ಲದೆ ಮುಗಿಯದಾವ ದಶೆ ಬಂದೊಡಂ |ಸಹನೆ ವಜ್ರದ ಕವಚ - ಮಂಕುತಿಮ್ಮ ||
367,ಧಾರಿಣಿಯ ವಾಸಿಗಳ್ಗಿಹುದೊಂದು ಹಿತವಾರ್ತೆ |ಆರಯ್ವುದಾರ್ತರ್ ಅತ್ಯಾರ್ತರಾಪದವ ||ರೌರವಿಗೆ ಹಿತ ಮಹಾರೌರವಿಯ ಗೋಳುದನಿ |ನಾರಕದೊಳದುಪಾಯ - ಮಂಕುತಿಮ್ಮ ||
368,ಮುಕ್ಕೋಟಿ ದೇವತೆಗಳಾಳುತಿಹ ಲೋಕದಲಿ |ದಿಕ್ಕುಗಾಣದೆ ಜೀವಿಯಲೆವುದಚ್ಚರಿಯೇಂ? ||ಒಕ್ಕಟ್ಟನೊಡೆಯರೇ ಕಲಿಯದಿರೆ ನಮ್ಮ ಗತಿ- |ಗಿಕ್ಕಟ್ಟು ತಪ್ಪುವುದೆ? - ಮಂಕುತಿಮ್ಮ ||
369,ಏಕವಾಗವೆ ದೈವಚಿತ್ತ ನರಚಿತ್ತಗಳು? |ಏಕೆನ್ನ ಮನವನಾಳನು ಲೋಕದೊಡೆಯಂ? ||ಬೇಕೆನಿಪುದೊಂದೆನಗೆ; ವಿಧಿ ಗೆಯ್ವುದಿನ್ನೊಂದು |ಈ ಕುಟಿಲಕೇಂ ಮದ್ದು? - ಮಂಕುತಿಮ್ಮ ||
370,ಸ್ವಾತಿ ಮಳೆಹನಿ ಬೀಳ್ವ; ಶುಕ್ತಿ ಬಾಯ್ದೆರೆದೇಳ್ವ |ಕೌತುಕದ ಸಮಯಯೋಗದೆ ಮೌಕ್ತಿಕ ಫಲ ||ಪ್ರೀತಿ ಸುಖ ಸತ್ಯದರ್ಶನ ಶಾಂತಿಗಳ ಹುಟ್ಟುಮ್ |ಆ ತೆರದ ಯೋಗದಿನೆ - ಮಂಕುತಿಮ್ಮ ||
371,ಬೇಕು ಬೇಕದು ಬೇಕು ಬೇಕಿದೆನಗಿನ್ನೊಂದು |ಬೇಕೆನುತ ಬೊಬ್ಬಿಡುತಲಿಹ ಘಟವನಿದನು ||ಏಕೆಂದು ರಚಿಸಿದನೊ ಬೊಮ್ಮನೀ ಬೇಕು ಜಪ |ಸಾಕೆನಿಪುದೆಂದಿಗೆಲೊ - ಮಂಕುತಿಮ್ಮ ||
372,ವನದಿ ನಿರ್ಜನದಿ ಮೌನದಿ ತಪವನೆಸಗುವನ |ನೆನಪಿನಲಿ ಪಿಂತಿನನುಭವವುಳಿಯದೇನು? ||ಇನಿನೋಟ ಸವಿಯೂಟ ಕಿನಿಸು ಕರುಬುಗಳಾಟ |ಕನಲುತಿಹುವಾಳದಲಿ - ಮಂಕುತಿಮ್ಮ ||
373,ಮನೆಯ ತೊರೆದೋಡಲೇಂ? ವನಗುಹೆಯ ಸಾರಲೇಂ? |ತನುವನುಗ್ರವ್ರತಗಳಿಂದೆ ದಂಡಿಸಲೇಂ? ||ಬಿನದಗಲನರಸಿ ನೀನೂರೂರೊಳಲೆದೊಡೇಂ? |ಮನವ ತೊರೆದಿರಲಹುದೆ - ಮಂಕುತಿಮ್ಮ ||
